,title,visite,href
35,고르느라 정말 힘들었습니다. 대구 수성구 맛집 베스트.,조회수 6.3만회,https://www.youtube.com/watch?v=NMeHyUanMfY
36,"대구맛집/칠곡맛집/식객 허영만의 백반기행 소고기국밥, 화개장터가마솥국밥/Delicious Beef Soup/Súp thịt bò ngon/ซุปเนื้ออร่อย/노포맛집",조회수 5.9만회,https://www.youtube.com/watch?v=jpOhtcHnJXg
37,★연말 최고의 여행 ★ 대구 맛집 투어 + 대구 한류 페스타 Best End of the Year Korean Vacation(+KARD/HYOLYN/LIL BOI CONCERT),조회수 5.8만회,https://www.youtube.com/watch?v=5Q0Ld9e48Gk
38,"대구토박이가 추천하는 대구맛집베스트6탄, 대구동구편/대구동구맛집/대구맛집탐방/대구맛집투어/대구맛집추천/대구숨은맛집/대구노포맛집/",조회수 5.8만회,https://www.youtube.com/watch?v=uDSv_PWXdUk
39,아직도 못가본 곳이 있다고? 대구 남구 맛집 베스트.,조회수 5.8만회,https://www.youtube.com/watch?v=FdkHgjkB4iE
40,대구 맛집 조조칼국수 먹방:) 처음 먹어보는 동죽(물총)칼국수 실비김치랑 야무지게 냠냠 먹방 clam kalguksu & spicy kimchi mukbang,조회수 5.5만회,https://www.youtube.com/watch?v=1_eASuI8JLM
41,"대구토박이가 추천하는 대구맛집베스트5탄, 대구북구편/대구북구맛집/대구맛집탐방/대구맛집투어/대구맛집추천/대구숨은맛집/대구노포맛집/",조회수 5.5만회,https://www.youtube.com/watch?v=tA-7us0utyY
42,2021년 연말결산 대구맛집. 대구 와서 이런곳 가야죠?,조회수 5.5만회,https://www.youtube.com/watch?v=UNsaZM38SHM
43,[미방분] 노중훈 작가 강추! 대구 맛집 종결자들! showAJ 190505 EP.8,조회수 4.9만회,https://www.youtube.com/watch?v=_DtbqDok31c
44,"[대구맛집]1000원 부추전, 배추전, 빈대떡 / 대구 관문시장 '관문찌짐'",조회수 4.9만회,https://www.youtube.com/watch?v=gGixbYomc5g
45,절대 비밀입니다... 혼술하기 좋은 대구맛집!,조회수 4.7만회,https://www.youtube.com/watch?v=1l_GIc7oc38
46,당일 잡은 한우만 씁니다 꼭 가봐야되는 생고기 노포식당.생고기 연탄불 오드레기에 금복주~(심뽕티비 대구맛집 경상도맛집),조회수 4.6만회,https://www.youtube.com/watch?v=3hwfcAAY9dY
47,[VLOG] 워킹맘 주말 브이로그│대구여행│대구맛집투어│먹다가끝나는여행│벤츠스프린터시승│스파크랜드│서문시장│안지랑곱창골목│대호매콤코다리&대구왕뽈조림│대천한방통닭│,조회수 4.6만회,https://www.youtube.com/watch?v=037_4OS5ppQ
48,"대구토박이가 추천하는 대구맛집베스트1탄, 대구남구편/대구남구맛집/대구맛집탐방/대구맛집투어/대구맛집추천/대구숨은맛집/대구노포맛집/",조회수 4.5만회,https://www.youtube.com/watch?v=ESnAVoHGkgg
49,대구맛집 베스트5 -죽기전에 가봐야할 곳 pick.하PD |서구편|,조회수 4.2만회,https://www.youtube.com/watch?v=tYQ34833VQ0
50,[직접 다녀온] 2021 대구맛집 BEST 5,조회수 4.1만회,https://www.youtube.com/watch?v=01eeOiu8WBE
51,오랫동안 사랑받은 대구 맛집 베스트 7 (중구편)| 먹킷리스트 | Delicious Korean restaurant | 힘내라 대구경북,조회수 4.1만회,https://www.youtube.com/watch?v=1lCqlzilhig
52,대구 맛집 감성돔을 막 썰어주는 횟집? 30년 노포 숨은 맛집- 원조갯바위횟집,조회수 4.1만회,https://www.youtube.com/watch?v=AK0Ur4qL-eI
53,대구맛집이라면 저는 이식당이 꼭 들어가야 한다고 생각합니다. 제대로된 민물장어를 맛볼 수 있는 대구 강창식당.,조회수 4만회,https://www.youtube.com/watch?v=CgKsfRjYScE
54,삼겹살...자갈에 구워 먹어보셨나요? 꼭 알아야 할 대구 맛집입니다.,조회수 3.9만회,https://www.youtube.com/watch?v=4uH_jY_jLls
55,"대구 3대 냉면, 대구 맛집! 100년 역사의 부산안면옥.",조회수 4만회,https://www.youtube.com/watch?v=QYVT6OAbSXg
56,"[4K] 2탄 동성로 할로윈데이 대구 술집 맛집 로데오거리. On Halloween Day, I walked on Dongseong-ro Rodeo Street bar, Daegu",조회수 3.7만회,https://www.youtube.com/watch?v=5Q0EU2qNayM
57,[대구맛집] 약령시 간판없는 게 칼국수,조회수 3.6만회,https://www.youtube.com/watch?v=DQBVEdS_iIU
58,대구에 이런 곳이? 힐링하러 가는 코스! 숲 속 맛집+ 계곡 카페! 여기 대구 맞나?,조회수 3.6만회,https://www.youtube.com/watch?v=3ZJZGTUo9Yo
59,"💛대구 2박 3일 여행 브이로그🏊🏻‍♀️ㅣ대구 맛집&카페 탐방☕️ㅣ호텔 수성 호캉스🏨ㅣ뭉티기, 서문야시장, 청라언덕, 근대골목, 수봉반점 중화비빔밥",조회수 3.5만회,https://www.youtube.com/watch?v=7Wrq6TlM-uc
60,충격! 이 컬리티는 미친게 확실합니다 기가 맥힙니다ㅣ심뽕티비,조회수 3.4만회,https://www.youtube.com/watch?v=wjiLjebyB6w
61,"[대구맛집] 50년 전통 대창 불고기, 아는 사람만 간다는 이곳!!",조회수 3.3만회,https://www.youtube.com/watch?v=o1fijhZUh2U
62,매운 낙지볶음 먹방 줄 서서 먹는 대구 맛집,조회수 3.3만회,https://www.youtube.com/watch?v=wBisTEgBQ5Q
63,🔥대구맛집🔥모르면 손해보는 감동의 냄비김치찌개 백반식당,조회수 3.2만회,https://www.youtube.com/watch?v=Rr1RfnEdBHo
64,"대구토박이가 추천하는 대구맛집베스트7탄, 대구달성군편/대구달성군맛집/대구맛집탐방/대구맛집투어/대구맛집추천/대구숨은맛집/대구노포맛집/",조회수 3.1만회,https://www.youtube.com/watch?v=kmOdIPH7s3k
65,"대구토박이가 추천하는 대구맛집베스트8탄, 대구서구편/대구서구맛집/대구맛집탐방/대구맛집투어/대구맛집추천/대구숨은맛집/대구노포맛집/",조회수 3만회,https://www.youtube.com/watch?v=jWWGVn1nxB4
66,대구 여행 맛집 리스트 | 1박2일 여행코스 | 수성못 빛축제 | 근대문화골목 | 뭉티기 | 대구막창 | 납작만두,조회수 3만회,https://www.youtube.com/watch?v=xyEaIiSmZ4w
67,이 식당 가지마세요... 이성잃는 솥뚜껑 삼겹살!!! |대구맛집 : 달서구|,조회수 2.8만회,https://www.youtube.com/watch?v=xsOYHKFxotQ
68,"대구핫플 2탄! 안주 맛있는 대구술집, 대구맛집 / 대구 핫플 싹쓰리!",조회수 2.7만회,https://www.youtube.com/watch?v=jnYWlrW3GZA
69,"하루 20판 넘게 팔리요~ 대구 맛집으로 입소문난 밀떡볶이, 튀김, 순대 (대구 떡볶이 맛집) Korean tteokbokki, Korean street food",조회수 2.7만회,https://www.youtube.com/watch?v=CDZnpV9IZyA
70,[대구맛집] 2002년부터 영업중인 대구에서 경양식 돈가스가 가장 맛있는 곳,조회수 2.6만회,https://www.youtube.com/watch?v=PnGaeW-r-XU
71,"대구에서 유일한 간장게장 무한리필, 대구맛집 신라간장게장",조회수 2.6만회,https://www.youtube.com/watch?v=GR01dqltzKE
72,"[대구 맛집] 20대는 모르는 50년 전통의 막창순대, 국물은 무한리필이라고?-이모식당",조회수 2.6만회,https://www.youtube.com/watch?v=FWoF_NlqJ1I
73,"[대구맛집]노포 꼭꼭 숨은맛집 한우가 400g에 35,000원 진짜 고민하다 올립니다 조용하게 드시고 가세요/Korean Beef Mukbang",조회수 2.6만회,https://www.youtube.com/watch?v=XSsBKqv9u9k
74,대구맛집 - 역대최고의 국수집을 다녀왔습니다,조회수 2.5만회,https://www.youtube.com/watch?v=3RqL-m9ZPWw
75,[대구맛집]달서구 숨은맛집 많이 알려지기를 원하지 않으시는 43년전통 생선모듬구이정식 대하생선찜/부디 조용히 드시고 가세요/Fish Grilled Dishes Mukbang,조회수 2.4만회,https://www.youtube.com/watch?v=p4QTs4j-QrQ
76,허름하다고 무시마라! 100년 넘은 대구 골목길 맛집! 오랜세월 우직한 손맛에 감동 했습니다! (맛기행tv) korean food,조회수 2.4만회,https://www.youtube.com/watch?v=vPuSu8zD3tk
77,김치 하나로 끝나는 식당. 보쌈골목의 간판 김치. 대구 맛집 금강산보쌈.,조회수 2.2만회,https://www.youtube.com/watch?v=W4JTGVhM7Vs
78,🔥대구맛집🔥이런 가정식 백반집은 처음입니다. 도담터,조회수 2.2만회,https://www.youtube.com/watch?v=Z_NRPAbh9V4
79,"[대구 맛집] 15가지 반찬이 무한리필?, 계명대의 미친 생고기((뭉티기)맛집, 청송생고기-의상한 형제",조회수 2.1만회,https://www.youtube.com/watch?v=XfrgntGnOJs
