,title,visite,href
33,"🇰🇷광주여행 이런곳도 있었어? ⎮ 맛집, 카페, 호텔, 피부관리까지! 핫플 6 총정리💁🏻‍♀️",조회수 2.5만회,https://www.youtube.com/watch?v=Als9gkDdABA
34,[광주맛집] [광산구 첨단지구] 입소문 자자하다는 그곳 가봤어요,조회수 2.5만회,https://www.youtube.com/watch?v=Bo7HJwWXDT0
35,"간판도 없고 뭐가 나올지 모르는 비밀스러운 식당, 안주 오마카세 - [광주 맛집] 염화 편",조회수 2.4만회,https://www.youtube.com/watch?v=qWFhVQi4bTA
36,"술쟁이 아재입맛러는 꼭 클릭!! 광주 숨은맛집 BEST 3!! 유명해지는 거 싫지만, 알려드릴게~~",조회수 2.2만회,https://www.youtube.com/watch?v=3QJnOgO3dZI
37,치트키 한 번 쓰겠습니다... - [광주 맛집] 한우촌,조회수 1.9만회,https://www.youtube.com/watch?v=HV9kmuSrtl8
38,이렇게 매워도 맛있다고요? 광주의 매운맛 TOP5 어딜까요?,조회수 1.9만회,https://www.youtube.com/watch?v=DS1iWfMuoho
39,마지막 3편! 광주광역시 맛집 유튜브 채널 운영하면서 꼭 가봐야하는 곳 TOP3 !! 호불호 없이 추천해주고 싶은 세 군데 모아봤습니다. 광주맛집 광주 현지인이 알려주는 광주맛집.,조회수 1.9만회,https://www.youtube.com/watch?v=NGHTXiBnwjk
40,[광주]인생치킨 치켓팅!yummy. mukbang eating show. Fried Chicken,조회수 1.8만회,https://www.youtube.com/watch?v=KDm94Dt12x4
41,[맛집탐방] 지금 광주에서 가장 핫하다던 국밥집 두군데를 다녀왔습니다ㅣ광주ㅣ맛집탐방,조회수 1.8만회,https://www.youtube.com/watch?v=5pwcGLv8u8Y
42,[맛집탐방] 들어갔다가 배 뚜드리면서 나오는 집 ㅣ광주맛집,조회수 1.7만회,https://www.youtube.com/watch?v=xdy4VRFdC1M
43,터미널 근처 맛집은 어디로 가야 하나요?#달리는거북이 #광주 #광주맛집 #광주유스퀘어맛집 #금호고속 #인터뷰 #터미널맛집 #번외편 #마술 #전라도맛집,조회수 1.7만회,https://www.youtube.com/watch?v=R4vo2I1qfuM
44,톳으로 면을 뽑은 짬뽕[광주맛집]'짬뽕회관'Spicy Seafood Noodle Soup ( jjamppong myeon),조회수 1.7만회,https://www.youtube.com/watch?v=YNjKTMABdk4
45,"광주 현지인의 입맛 보장, 광주 맛집 (feat. 세계수영선수권대회)",조회수 1.7만회,https://www.youtube.com/watch?v=B2l4ln8JH7U
46,[맛집탐방] 최소 업력 20년 이상의 충장로 터줏대감 같은 맛집들을 공격했습니다ㅣ광주맛집ㅣ충장로ㅣ,조회수 1.7만회,https://www.youtube.com/watch?v=OIzn8zqc7f8
47,[맛집로그] 광주에 오면 맛보고 싶어했던 음식들을 각잡고 공격했습니다 ㅣ광주맛집ㅣ,조회수 1.8만회,https://www.youtube.com/watch?v=sYRtD8OFSr8
48,[맛집] 광주맛집 / 송원식육식당 / 애호박국밥,조회수 1.4만회,https://www.youtube.com/watch?v=NTQRHKY63yk
49,혜자로운 가격 광주 착한 식당 5곳! 어딜까요?,조회수 1.3만회,https://www.youtube.com/watch?v=JORTbHxoCio
50,[4월결산] 광주에서 맛있게 먹었던 식당들을 모아보았습니다 ㅣ광주ㅣ맛집탐방,조회수 1.3만회,https://www.youtube.com/watch?v=v3rLrQz1EDI
51,"[Sub] 광주 맛집 레스토랑, 분위기있는 카페 데이트👭 나인뮤지스 혜미 & 소진 광주시티투어Ep.2",조회수 1.2만회,https://www.youtube.com/watch?v=EnXaSb9_RWI
52,"[광주맛집] [광산구 첨단지구] 산지직송 해산물전문점 ""천가상회"" (해산물 가격변동으로 '양과질'이 다를수있습니다)",조회수 1.2만회,https://www.youtube.com/watch?v=ENel0fhqWRo
53,"[광주 맛집] 대한수산물백화점 편 - 혼술, 포장가격 그대로 매장에서 먹는 가성비 쩌는 맛집! 광주 횟집, 광어, 전어회 맛집, 광주 로컬 맛집",조회수 1.2만회,https://www.youtube.com/watch?v=d7DY4dngVHI
54,"[광주맛집] [서구 치평동] 6,000원으로 즐기는 점심뷔페 365별당",조회수 1.1만회,https://www.youtube.com/watch?v=Qaz8IlsHDsQ
55,[광주맛집] [광산구 신창동] 가벼운마음으로 방문하시면 드실만하실거같아요 (저는11시30분에갔어요.시간대별로 음식보충이 늦을수 있다고해요),조회수 1.1만회,https://www.youtube.com/watch?v=DcjFmvW9jFg
56,[맛집] 40년 내공이 느껴지는 짬뽕과 탕수육ㅣ광주ㅣ노포식당,조회수 1.1만회,https://www.youtube.com/watch?v=7oal7WhN6HQ
57,광주맛집리뷰/ 유명유튜버의 극찬에 무작정 찾아간 맛집 근황/ 삼겹살부터 치맥 돼지찌개까지,조회수 1.1만회,https://www.youtube.com/watch?v=3uTum_ShuXw
58,"광주 광산구 애호박국밥 맛집, 송원식육식당, 명화식육식당 리뷰입니다, 광주에서 이 두 곳만 가도 성공해요",조회수 1만회,https://www.youtube.com/watch?v=dNhmQBhLNgk
